Minimum Sense Count,Maximum Sense Count,Mean Sense Count,Minimum Fitness,Maximum Fitness,Mean Fitness,Minimum Function Calls,Maximum Function Calls,Mean Function Calls,Minimum Function Forks,Maximum Function Forks,Mean Function Forks,Minimum Function Calls & Forks,Maximum Function Calls & Forks,Mean Funciton Calls & Forks,Minimum Guess0 Count,Maximum Guess0 Count,Mean Guess0 Count,Minimum Guess1 Count,Maximum Guess1 Count,Mean Guess1 Count
0,54.34,4.7035,-100,104.75,66.3193,0,3979,165.113,0,0,0,0,3979,165.113,0,28.26,2.74166,0,15.06,1.50538
0,81.44,4.64074,-100,104.75,69.155,0,8051,198.915,0,0,0,0,8051,198.915,0,34.76,2.95506,0,15,1.5522
0,20.88,4.66456,-100,99,68.404,0,1713,169.911,0,0,0,0,1713,169.911,0,32.82,3.0681,0,33.88,1.53802
0,81.36,4.93386,-100,99,67.382,0,4014,199.358,0,0,0,0,4014,199.358,0,35.04,3.19978,0,40.72,1.651
0,28.66,5.14722,-100,98,69.301,0,3446,196.451,0,0,0,0,3446,196.451,0,26.4,3.49928,0,18.24,1.47014
0,41.04,5.0484,-100,99,67.903,0,6607,230.677,0,0,0,0,6607,230.677,0,26.56,3.65338,0,20.1,1.31942
0,80.76,5.18178,-100,99,68.144,0,8047,221.637,0,0,0,0,8047,221.637,0,25.72,3.49676,0,19.82,1.35732
0,80.86,4.71758,-100,104.82,70.9349,0,8096,237.996,0,0,0,0,8096,237.996,0,27.16,3.51834,0,27.54,1.4359
0,33.26,4.95666,-100,104.83,70.1294,0,3259,222.111,0,0,0,0,3259,222.111,0,27.1,3.52672,0,27.2,1.37308
0,41,5.31082,-100,93,65.17,0,8081,265.794,0,0,0,0,8081,265.794,0,31.54,4.32608,0,12,1.19416
0,33.02,5.23094,-100,96,70.608,0,8058,283.604,0,0,0,0,8058,283.604,0,31.8,4.59792,0,9.38,1.22692
0,33.78,5.71704,-100,104.31,70.6453,0,8069,296.018,0,0,0,0,8069,296.018,0,36.72,4.6728,0,10.16,1.2478
0,54.3,5.79768,-100,104.3,66.4693,0,4383,271.504,0,0,0,0,4383,271.504,0,38.76,4.71206,0,26.48,1.25876
0,25.4,6.01762,-100,104.31,71.4613,0,3281,262.527,0,0,0,0,3281,262.527,0,35.64,4.6091,0,9.62,1.35162
0,33,6.20026,-100,104.86,75.2346,0,5842,264.567,0,0,0,0,5842,264.567,0,81.38,4.56604,0,11.28,1.33906
0,79.98,6.4346,-100,104.86,73.5045,0,4010,276.083,0,0,0,0,4010,276.083,0,35.9,4.76012,0,10.92,1.3009
0,41.18,6.47442,-100,103.62,70.9896,0,8043,277.902,0,0,0,0,8043,277.902,0,40.52,4.79482,0,24.16,1.26022
0,29.84,6.45618,-100,104.88,72.7864,0,5952,273.054,0,0,0,0,5952,273.054,0,40.88,4.67816,0,14.32,1.25056
0,54.3,7.44444,-100,104.88,73.7969,0,5915,283.59,0,0,0,0,5915,283.59,0,36.58,5.04738,0,14.12,1.29842
0,41.02,7.732,-100,104.83,72.3638,0,8004,289.967,0,0,0,0,8004,289.967,0,34.2,5.37314,0,14.24,1.22648
0,40.96,8.02042,-100,99,74.628,0,4020,285.38,0,0,0,0,4020,285.38,0,81.48,5.58292,0,11.72,1.1822
0,41.08,7.9427,-100,104.89,75.3512,0,3982,291.26,0,0,0,0,3982,291.26,0,68,5.47404,0,18.54,1.17134
0,42.1,8.56648,-100,98,69.15,0,4025,303.721,0,0,0,0,4025,303.721,0,81.5,6.02122,0,15.94,1.08194
0,40.6,8.9423,-100,104.9,75.8825,0,4020,278.673,0,0,0,0,4020,278.673,0,41.2,5.87632,0,14.4,1.07872
0,80.82,10.0347,-100,90,66.889,0,8076,335.194,0,0,0,0,8076,335.194,0,58.14,6.70652,0,8.44,0.94148
0,41.06,9.63502,-100,104.9,77.0595,0,3180,276.127,0,0,0,0,3180,276.127,0,47.06,5.96046,0,10.52,1.06342
0,33.28,9.808,-100,104.91,80.0978,0,1989,278.914,0,0,0,0,1989,278.914,0,42.78,6.1699,0,12.18,1.03652
0,47.8,9.67178,-100,104.91,80.5056,0,1977,264.909,0,0,0,0,1977,264.909,0,39.38,6.07632,0,7.06,1.00786
0,81.74,9.28302,-100,104.91,78.2123,0,4040,279.414,0,0,0,0,4040,279.414,0,81.12,6.17748,0,32.98,1.04892
0,54.42,9.60728,-100,104.91,78.2351,0,8040,284.69,0,0,0,0,8040,284.69,0,40.72,6.38618,0,17.62,1.01586
0,40.76,9.61986,-100,104.92,78.6027,0,8075,288.548,0,0,0,0,8075,288.548,0,40.74,6.55444,0,17.46,1.02298
0,40.78,9.42898,-100,99,77.449,0,8082,295.495,0,0,0,0,8082,295.495,0,40.56,6.66352,0,17.66,1.05994
0,32.96,10.0121,-100,104.61,77.5806,0,1955,285.965,0,0,0,0,1955,285.965,0,40.3,7.18612,0,15.86,1.0101
0,41.34,9.80318,-100,104.93,82.6582,0,8084,281.075,0,0,0,0,8084,281.075,0,33.32,6.64124,0,15.68,1.01968
0,40.76,9.60266,-100,99,77.523,0,1984,273.664,0,0,0,0,1984,273.664,0,40.38,6.93352,0,15.66,0.9828
0,54.44,9.98948,-100,96,76.371,0,8102,306.753,0,0,0,0,8102,306.753,0,40.2,7.45018,0,20.02,0.96848
0,41.12,9.90118,-100,99,77.527,0,4028,282.84,0,0,0,0,4028,282.84,0,43.02,7.10678,0,16.84,1.0094
0,53.68,9.77728,-100,99,77.742,0,8009,292.901,0,0,0,0,8009,292.901,0,53.56,7.00208,0,16.7,0.98882
0,54.52,9.82138,-100,98,77.677,0,2662,279.292,0,0,0,0,2662,279.292,0,53.82,7.11132,0,15.5,1.03058
0,41.1,9.9792,-100,99,78.233,0,8095,302.122,0,0,0,0,8095,302.122,0,41.22,7.3107,0,14.18,1.0209
0,40.78,9.71558,-100,104.92,83.4193,0,1992,265.658,0,0,0,0,1992,265.658,0,40.94,7.41262,0,14.22,1.0438
0,81.34,9.91496,-100,104.93,83.6008,0,4017,278.693,0,0,0,0,4017,278.693,0,40.4,7.41622,0,18.46,1.04714
0,33.8,10.0902,-100,104.94,83.4698,0,8009,290.949,0,0,0,0,8009,290.949,0,46.68,7.55458,0,18.32,1.08666
0,41,10.1642,-100,99,75.964,0,1979,300.99,0,0,0,0,1979,300.99,0,46.4,7.63316,0,20.88,1.08692
0,54.22,10.5236,-100,99,76.782,0,4015,311.704,0,0,0,0,4015,311.704,0,54.4,7.78094,0,13.74,1.04262
0,81.26,10.692,-100,99,76.947,0,8026,312.769,0,0,0,0,8026,312.769,0,40.44,7.71562,0,13.18,1.00454
0,29.36,10.2999,-100,99,77.472,0,2659,296.776,0,0,0,0,2659,296.776,0,45.96,7.61902,0,8.96,1.00148
0,54.22,11.0005,-100,92,72.74,0,2675,330.449,0,0,0,0,2675,330.449,0,46.16,8.41982,0,27.24,0.92674
0,54.52,10.1158,-100,104.95,82.3071,0,2676,285.825,0,0,0,0,2676,285.825,0,46.4,7.5893,0,32.86,1.06914
0,41.12,10.5131,-100,104.96,81.5218,0,8016,285.43,0,0,0,0,8016,285.43,0,46.28,7.49276,0,20.96,1.00768
0,62.14,10.8004,-100,104.59,75.6906,0,2652,298.638,0,0,0,0,2652,298.638,0,54.4,7.94062,0,12.6,1.0346
0,40.9,10.7782,-100,104.6,77.3229,0,4008,306.174,0,0,0,0,4008,306.174,0,54.92,8.45174,0,12.74,1.07788
0,41.26,10.7722,-100,104.6,78.6292,0,8089,317.15,0,0,0,0,8089,317.15,0,54.48,8.3049,0,12.64,1.10146
0,81.44,11.007,-100,104.96,78.7234,0,8144,329.267,0,0,0,0,8144,329.267,0,54.58,7.88626,0,16.48,1.03504
0,40.92,10.4556,-100,104.96,79.5657,0,8025,313.051,0,0,0,0,8025,313.051,0,46.82,7.83666,0,16.6,1.0076
0,54.76,11.519,-100,104.62,77.0064,0,8060,346.698,0,0,0,0,8060,346.698,0,54.4,9.02546,0,18.62,0.95038
0,54.38,11.2916,-100,104.98,85.8006,0,2641,310.497,0,0,0,0,2641,310.497,0,53.56,8.29644,0,19.64,1.07942
0,40.9,11.1456,-100,104.97,82.0151,0,8035,311.267,0,0,0,0,8035,311.267,0,46,8.14116,0,19.48,1.07176
0,53.4,11.2411,-100,104.97,81.7831,0,8048,332.007,0,0,0,0,8048,332.007,0,53.66,8.42588,0,19.6,1.08638
0,41.14,11.7518,-100,104.97,84.52,0,4015,341.136,0,0,0,0,4015,341.136,0,53.28,8.66084,0,19.56,1.10058
0,35.94,12.1329,-100,98,80.815,0,1574,338.356,0,0,0,0,1574,338.356,0,53.52,9.03878,0,10.94,1.04446
0,81.18,12.2569,-100,99,78.117,0,4012,351.148,0,0,0,0,4012,351.148,0,53.86,8.9234,0,19.62,1.07976
0,81.86,12.2263,-100,99,77.91,0,8013,354.766,0,0,0,0,8013,354.766,0,54.4,9.01884,0,22.5,1.05836
0,53.84,12.5439,-100,98,79.294,0,2659,364.105,0,0,0,0,2659,364.105,0,53.66,9.5233,0,54.44,1.069
0,53.92,12.0354,-100,104.99,83.6889,0,2663,350.839,0,0,0,0,2663,350.839,0,108.26,9.15248,0,20.24,1.04676
0,46.56,12.1214,-100,99,78.827,0,8037,376.705,0,0,0,0,8037,376.705,0,108.38,9.0676,0,12.18,1.02356
0,46.76,12.1382,-100,99,79.75,0,8050,365.596,0,0,0,0,8050,365.596,0,54.02,9.15964,0,17,1.088
0,40.74,12.0177,-100,104.98,83.1427,0,1998,349.357,0,0,0,0,1998,349.357,0,53.4,8.89544,0,16.36,1.0693
0,43.34,12.4283,-100,104.99,83.2861,0,1980,350.091,0,0,0,0,1980,350.091,0,53.92,8.85652,0,27.26,1.11928
0,81.1,12.653,-100,98,75.888,0,3998,369.243,0,0,0,0,3998,369.243,0,46.2,9.0304,0,23.94,1.04708
0,81.34,12.1904,-100,104.99,79.6,0,8018,362.663,0,0,0,0,8018,362.663,0,60.22,8.54554,0,23.66,1.05476
0,81.24,12.1282,-100,99,76.581,0,4016,364.12,0,0,0,0,4016,364.12,0,64.74,8.72904,0,27.26,1.0425
0,45.8,12.3402,-100,97,76.42,0,2684,377.092,0,0,0,0,2684,377.092,0,53.88,9.01638,0,27.64,1.06342
0,54.1,12.2384,-100,105,83.4684,0,3963,353.778,0,0,0,0,3963,353.778,0,54.18,8.44868,0,22.58,1.09522
0,38,12.4437,-100,105,83.3815,0,2648,352.166,0,0,0,0,2648,352.166,0,82.16,8.98414,0,23.96,1.09432
0,40.08,12.8967,-100,105,82.9226,0,8059,380.259,0,0,0,0,8059,380.259,0,81.82,9.22574,0,26.3,1.03928
0,54.2,12.9475,-100,105.01,82.2258,0,2640,371.942,0,0,0,0,2640,371.942,0,45.66,9.16212,0,26.28,1.05226
0,49.58,13.0417,-100,105.01,80.9322,0,8059,390.961,0,0,0,0,8059,390.961,0,53.7,9.20424,0,21.2,1.0106
0,44.68,13.6718,-100,105.01,81.5792,0,4039,418.094,0,0,0,0,4039,418.094,0,46.36,9.2922,0,9.38,0.96176
0,80.24,13.4786,-100,99,76.107,0,3995,419.465,0,0,0,0,3995,419.465,0,49.22,9.37858,0,20.04,0.97662
0,40.32,13.4286,-100,99,76.926,0,4010,396.9,0,0,0,0,4010,396.9,0,40.24,9.11164,0,18.66,1.02492
0,44.56,14.0786,-100,96,74.495,0,2655,425.769,0,0,0,0,2655,425.769,0,41.16,9.88038,0,27.8,1.02816
0,54.8,13.4396,-100,98,74.83,0,7956,430.754,0,0,0,0,7956,430.754,0,54.06,9.74076,0,33.14,1.03408
0,53.68,13.4527,-100,99,78.032,0,4017,390.818,0,0,0,0,4017,390.818,0,61.58,9.23096,0,33.24,1.10344
0,41.44,13.4587,-100,99,76.429,0,3987,392.981,0,0,0,0,3987,392.981,0,64.68,9.47536,0,20.9,1.02876
0,54.14,13.8111,-100,105.01,82.2054,0,2650,403.54,0,0,0,0,2650,403.54,0,53.98,9.96844,0,23.28,1.04624
0,49.58,13.7106,-100,105.02,80.8401,0,8091,425.103,0,0,0,0,8091,425.103,0,65.56,9.60448,0,21.06,1.00028
0,42.78,13.4957,-100,105.02,83.0847,0,8039,400.311,0,0,0,0,8039,400.311,0,40.74,9.40084,0,10.42,1.01682
0,41.18,13.3665,-100,105.02,81.5101,0,3982,384.571,0,0,0,0,3982,384.571,0,53.92,9.23898,0,41.08,1.10368
0,53.82,13.9955,-100,105.02,82.3547,0,2703,413.424,0,0,0,0,2703,413.424,0,53.72,9.67494,0,14.36,1.04074
0,53.58,14.0613,-100,105.02,82.7999,0,2649,393.046,0,0,0,0,2649,393.046,0,47.14,9.4512,0,23.26,1.07248
0,53.48,14.1176,-100,99,75.11,0,3995,430.567,0,0,0,0,3995,430.567,0,59.66,9.79242,0,23.22,1.1327
0,40.34,14.4846,-100,105.02,81.1316,0,2648,424.105,0,0,0,0,2648,424.105,0,54.3,9.89782,0,33.2,1.20144
0,80.66,14.859,-100,105.02,79.7592,0,2647,435.348,0,0,0,0,2647,435.348,0,64.24,9.9523,0,32.86,1.1734
0,50.74,15.4045,-100,98,75.681,0,2662,457.177,0,0,0,0,2662,457.177,0,64.48,10.1247,0,18.34,1.03242
0,41.42,14.5701,-100,98,75.227,0,8023,470.015,0,0,0,0,8023,470.015,0,63.86,10.2321,0,32.8,1.04628
0,53.82,14.7659,-100,99,76.88,0,2630,450.832,0,0,0,0,2630,450.832,0,65.14,10.1177,0,18.36,0.97512
0,54.24,15.2534,-100,96,73.866,0,8039,481.939,0,0,0,0,8039,481.939,0,40.92,10.6024,0,27.36,0.9677
0,54.32,15.1782,-100,105.04,83.0314,0,4029,459.201,0,0,0,0,4029,459.201,0,53.64,10.0294,0,27.5,1.06288
0,53.32,15.6696,-100,105.04,81.9879,0,2652,457.031,0,0,0,0,2652,457.031,0,64.86,10.2828,0,32.62,1.06622
0,64.56,15.8863,-100,105.04,81.0828,0,4023,458.629,0,0,0,0,4023,458.629,0,54.48,9.94866,0,20.7,1.13662
0,54.7,15.2862,-100,105.04,80.2345,0,8031,467.711,0,0,0,0,8031,467.711,0,81.42,10.0664,0,19.12,1.08522
0,52.32,16.029,-100,97,74.561,0,4006,494.704,0,0,0,0,4006,494.704,0,81.54,10.9051,0,32.8,1.02992
0,48.52,16.0722,-100,99,75.689,0,2644,474.953,0,0,0,0,2644,474.953,0,54.14,10.4062,0,32.84,1.05954
0,80.92,16.0391,-100,105.03,80.2767,0,4685,464.638,0,0,0,0,4685,464.638,0,53.36,10.1575,0,14.66,0.99188
0,64.94,16.259,-100,98,75.061,0,3983,473.725,0,0,0,0,3983,473.725,0,54.82,10.2919,0,17.04,0.98588
0,54.94,16.2746,-100,105.03,79.0645,0,2005,457.542,0,0,0,0,2005,457.542,0,64.84,10.2511,0,13.54,0.98432
0,53.3,16.1551,-100,105.03,81.2972,0,3204,457.398,0,0,0,0,3204,457.398,0,47.12,10.2753,0,32.86,1.09268
0,54.94,15.3456,-100,105.03,78.9046,0,8074,453.01,0,0,0,0,8074,453.01,0,54.66,9.82968,0,41.3,1.10842
0,65.1,16.284,-100,98,76.092,0,7987,476.075,0,0,0,0,7987,476.075,0,54.68,10.5413,0,33,1.12678
0,60.08,15.7658,-100,105.03,80.49,0,8051,472.345,0,0,0,0,8051,472.345,0,54.86,10.2505,0,33.1,1.11204
0,63.42,16.9133,-100,97,75.236,0,2660,490.962,0,0,0,0,2660,490.962,0,54.7,10.9558,0,27.22,1.07058
0,65.56,16.397,-100,99,76.277,0,3985,486.178,0,0,0,0,3985,486.178,0,54.74,10.7148,0,26.7,1.02654
0,80.68,17.1163,-100,98,76.533,0,8057,509.304,0,0,0,0,8057,509.304,0,54.58,11.2104,0,27.32,0.99824
0,81.36,17.3924,-100,98,77.713,0,4015,515.015,0,0,0,0,4015,515.015,0,54.86,11.3872,0,10.86,0.96428
0,64.5,17.102,-100,105.04,82.7692,0,3997,505.477,0,0,0,0,3997,505.477,0,54.88,11.1239,0,13.82,1.02734
0,64.6,17.8703,-100,98,76.043,0,2659,514.573,0,0,0,0,2659,514.573,0,54.36,11.4499,0,20.14,0.9718
0,81.74,17.8401,-100,99,75.787,0,8053,525.974,0,0,0,0,8053,525.974,0,54.48,10.9894,0,12.72,1.0179
0,66.08,17.4431,-100,98,76.838,0,8124,506.984,0,0,0,0,8124,506.984,0,54.02,10.8444,0,12.62,1.06
0,81.38,17.6038,-100,105.04,82.3486,0,4018,498.166,0,0,0,0,4018,498.166,0,54.02,10.6569,0,9.94,0.99862
0,61.02,17.4761,-100,105.04,81.1255,0,8072,519.055,0,0,0,0,8072,519.055,0,81.66,11.116,0,20.52,1.00866
0,81.62,17.5175,-100,99,77.641,0,4026,524.034,0,0,0,0,4026,524.034,0,65.48,11.48,0,12.38,1.02014
0,65.52,17.9621,-100,104.9,75.8828,0,4002,544.099,0,0,0,0,4002,544.099,0,65.8,11.4659,0,26.36,1.02962
0,108.22,18.419,-100,104.9,76.1067,0,8115,566.302,0,0,0,0,8115,566.302,0,54.54,11.7076,0,41.08,1.06558
0,81.32,17.9795,-100,105.04,80.6594,0,4022,526.323,0,0,0,0,4022,526.323,0,65.54,11.0841,0,27.7,1.06682
0,81,18.0876,-100,105.04,80.2288,0,3990,532.493,0,0,0,0,3990,532.493,0,64.96,11.3408,0,12.26,0.99396
0,81.16,18.0367,-100,99,75.477,0,8046,559.93,0,0,0,0,8046,559.93,0,54.38,11.6087,0,17.82,1.02928
0,59.38,17.8098,-100,98,74.422,0,8133,536.099,0,0,0,0,8133,536.099,0,54.8,11.742,0,16.78,1.02572
0,65.76,17.5912,-100,98,77.073,0,3208,533.19,0,0,0,0,3208,533.19,0,54.54,11.8434,0,32.64,1.0559
0,65,18.2575,-100,97,75.548,0,3196,544.866,0,0,0,0,3196,544.866,0,64.24,11.9024,0,16.6,1.02502
0,81.14,17.5808,-100,104.91,76.3269,0,4003,532.36,0,0,0,0,4003,532.36,0,65.06,11.6866,0,33.64,1.11624
0,61.66,17.2126,-100,105.04,80.2219,0,8050,529.417,0,0,0,0,8050,529.417,0,54.54,11.1652,0,35.2,1.21176
0,62.56,17.0371,-100,104.91,76.6208,0,8091,520.421,0,0,0,0,8091,520.421,0,53.42,10.6855,0,27.66,1.16048
0,80.76,16.5979,-100,105.04,80.7763,0,8029,497.335,0,0,0,0,8029,497.335,0,64.62,10.7481,0,17.94,1.17764
0,81.28,17.4033,-100,104.9,75.3818,0,4012,519.579,0,0,0,0,4012,519.579,0,69.94,11.5951,0,35.3,1.04048
0,53.74,16.0345,-100,104.91,75.7466,0,2648,473.3,0,0,0,0,2648,473.3,0,65.7,10.6512,0,17.44,1.05462
0,54.04,16.1749,-100,104.91,78.2685,0,8067,489.549,0,0,0,0,8067,489.549,0,54.08,10.6332,0,17.22,1.06786
0,51.04,16.6151,-100,104.91,77.2516,0,8048,504.498,0,0,0,0,8048,504.498,0,80.68,11.0176,0,40.98,1.06236
0,55.08,17.0018,-100,104.91,75.5841,0,4014,518.392,0,0,0,0,4014,518.392,0,65.22,11.2796,0,46.32,1.06004
0,65.54,16.3293,-100,104.9,78.1912,0,2667,494.423,0,0,0,0,2667,494.423,0,54.58,10.9625,0,34.56,1.1053
0,62.72,15.6654,-100,105.03,80.9737,0,4023,469.517,0,0,0,0,4023,469.517,0,65.42,10.1007,0,12.48,1.06214
0,54.78,15.6321,-100,105.03,83.5212,0,8063,468.213,0,0,0,0,8063,468.213,0,54.7,10.1707,0,48.24,1.19006
0,65.56,16.6484,-100,104.98,77.0567,0,8133,501.36,0,0,0,0,8133,501.36,0,55,10.8465,0,16.94,1.03586
0,66.1,17.0957,-100,104.98,76.4295,0,2667,497.292,0,0,0,0,2667,497.292,0,55.02,10.9314,0,19.54,1.00678
0,54.02,16.3419,-100,105.03,81.8217,0,8053,467.91,0,0,0,0,8053,467.91,0,54.3,10.2089,0,18.18,0.95698
0,65.78,16.617,-100,105.03,80.4417,0,8100,475.771,0,0,0,0,8100,475.771,0,54,10.3374,0,27.52,1.042
0,81.2,17.4155,-100,104.98,74.559,0,4021,508.638,0,0,0,0,4021,508.638,0,65.86,11.1108,0,27.66,0.98784
0,81.26,16.4333,-100,105.03,78.673,0,8107,496.788,0,0,0,0,8107,496.788,0,54.6,10.6813,0,23.92,1.05216
0,80.74,16.5547,-100,105.03,78.6337,0,3993,484.286,0,0,0,0,3993,484.286,0,54.36,10.4086,0,27.7,1.05122
0,81.22,17.2101,-100,104.98,74.6529,0,8001,513.178,0,0,0,0,8001,513.178,0,54.22,10.8507,0,12.36,0.92154
0,55.1,16.8881,-100,105.03,80.0997,0,8064,495.881,0,0,0,0,8064,495.881,0,54.64,10.808,0,14.88,0.97322
0,81.04,17.5942,-100,99,76.627,0,4004,496.425,0,0,0,0,4004,496.425,0,60.72,10.732,0,53.72,1.07048
0,57.08,16.9489,-100,105.04,78.8793,0,8071,488.541,0,0,0,0,8071,488.541,0,64.82,10.322,0,53.86,1.20022
0,54.38,16.9521,-100,105.04,79.3038,0,8058,491.254,0,0,0,0,8058,491.254,0,64.98,10.4203,0,53.62,1.29586
0,107.6,17.4076,-100,99,75.923,0,8065,523.981,0,0,0,0,8065,523.981,0,64.62,10.6273,0,23.62,1.15104
0,55.42,17.5091,-100,96,73.314,0,4009,524.687,0,0,0,0,4009,524.687,0,54.7,11.0529,0,32.68,1.1181
0,55.26,17.5301,-100,105.04,79.4423,0,3176,498.216,0,0,0,0,3176,498.216,0,54.46,10.4884,0,32.54,1.13512
0,55.16,17.3954,-100,99,76.588,0,8083,530.588,0,0,0,0,8083,530.588,0,54.18,11.0782,0,12.8,0.99894
0,54.84,17.5716,-100,105.04,80.8309,0,8091,528.124,0,0,0,0,8091,528.124,0,55,11.0264,0,33,1.09396
0,81.2,17.5865,-100,105.04,78.3605,0,8022,532.068,0,0,0,0,8022,532.068,0,54.56,10.9759,0,18.32,1.01438
